# (LL, NN, U) = (64, 64, 0.0)
0.0 0.0 0 0.500000000001 0.500000000001 0.499999999999 0.499999999999 0.0 0.0 0.0 0.0
0.1 0.1 0 0.499999802719 0.499999802719 0.499999802719 0.499999802719 0.000314070424526 0.000314070424526 0.000314070424526 0.000314070424526
0.2 0.2 0 0.499996745345 0.499996745343 0.499996745343 0.499996745341 0.00127565957012 0.00127565956999 0.00127565956944 0.0012756595645
0.3 0.3 0 0.499982629729 0.499982629725 0.499982629721 0.499982629708 0.00294695389022 0.00294695387121 0.00294695386002 0.00294695385082
0.4 0.4 0 0.499940647945 0.499940646386 0.499940645656 0.499940644374 0.00544701186503 0.00544701185582 0.00544701180044 0.00544701170661
0.5 0.5 0 0.499838507746 0.499838499161 0.499838497412 0.499838494268 0.00898325624955 0.00898325539659 0.00898322554578 0.00898322553248
0.6 0.6 0 0.499611939498 0.499611877404 0.499611768984 0.499611760829 0.0139208121037 0.0139208040431 0.0139206746979 0.013920674475
0.7 0.7 0 0.49912988928 0.499119387163 0.499118863189 0.499108361303 0.0209514289424 0.0209514276514 0.0209510132635 0.0209509912684
0.8 0.8 0 0.498701657374 0.497992807237 0.497983928335 0.497276098323 0.0316367516842 0.0316367493817 0.0315919666265 0.0315915966065
0.9 0.9 0 0.522965779907 0.494161280954 0.494059607688 0.466847128385 0.0528531874187 0.0528531028696 0.0499433880075 0.0499401639515
1.0 1.0 0 0.798820792503 0.391900449537 0.391734185415 0.192087404987 0.075792574834 0.0755021698144 0.0371196112857 0.0370813711773
1.1 1.1 0 0.901590031832 0.295958114226 0.295953555969 0.0971497337667 0.0318598581902 0.031833008207 0.0104561254275 0.0104557249394
1.2 1.2 0 0.931102381896 0.252543477594 0.252543467897 0.0684974772835 0.0185780252696 0.0185780178176 0.00503881697636 0.00503875107983
1.3 1.3 0 0.947026014343 0.223613826466 0.223613826261 0.0528001779744 0.0124668882878 0.0124668880047 0.00294370533468 0.00294368172945
1.4 1.4 0 0.957319298723 0.201927208875 0.201927208497 0.0425924754299 0.00898352536574 0.00898352500092 0.00189489629431 0.00189488800922
1.5 1.5 0 0.964579849397 0.184710444274 0.184710444143 0.0353707875804 0.00677268968883 0.00677268966397 0.00129692639766 0.00129692259766

1.5 1.5 0.0 0.964579849397 0.184710444274 0.184710444143 0.0353707875804 0.00677268968883 0.00677268966397 0.00129692639766 0.00129692259766
1.6 1.5 0.1 0.964579866669 0.18471040167 0.184710401639 0.0353707706479 0.00677266608798 0.00677266607736 0.00129692217365 0.00129691783186
1.7 1.5 0.2 0.964579918499 0.184710274004 0.184710273973 0.0353707198368 0.00677259468748 0.00677259467517 0.00129690804163 0.00129690327226
1.8 1.5 0.3 0.964580004371 0.184710062581 0.184710062558 0.0353706357064 0.00677247399011 0.00677247397951 0.00129688177788 0.00129687828575
1.9 1.5 0.4 0.964580123756 0.184709768871 0.184709768822 0.0353705188164 0.00677230054229 0.0067723005282 0.00129684537751 0.00129684273034
2.0 1.5 0.5 0.964580275797 0.184709395239 0.184709395239 0.0353703700289 0.00677206759147 0.00677206759143 0.00129680129034 0.00129679517262
2.1 1.5 0.6 0.964580459704 0.184708943917 0.184708943917 0.0353701901711 0.00677177058469 0.00677177051448 0.00129673700176 0.00129673676868
2.2 1.5 0.7 0.964580673804 0.184708419136 0.184708419109 0.0353699817275 0.00677140633155 0.00677140592418 0.00129666087834 0.00129666081405
2.3 1.5 0.8 0.964580916858 0.18470782449 0.184707824482 0.0353697452801 0.00677096233772 0.00677096225573 0.00129657260788 0.00129657179903
2.4 1.5 0.9 0.964581188157 0.184707162098 0.184707162092 0.0353694817323 0.00677043149348 0.00677043148576 0.0012964652906 0.00129646506729
2.5 1.5 1.0 0.964581486909 0.184706434434 0.184706434384 0.035369192213 0.00676980062447 0.00676980055511 0.00129633871844 0.00129633871113
2.6 1.5 1.1 0.964581813697 0.184705640489 0.18470564038 0.0353688762814 0.00676905705386 0.00676905698804 0.00129619034199 0.00129619032046
2.7 1.5 1.2 0.964582171621 0.184704772838 0.184704772827 0.0353685310196 0.0067681881183 0.00676818809333 0.00129601768103 0.00129601767597
2.8 1.5 1.3 0.964582570761 0.184703806131 0.184703806125 0.0353681459981 0.00676719547796 0.00676719546778 0.00129582118818 0.00129582118616
2.9 1.5 1.4 0.964582992417 0.184702793393 0.184702792618 0.0353677427797 0.00676592774844 0.00676592773778 0.00129557721085 0.00129557171844
3.0 1.5 1.5 0.962468959799 0.187462815945 0.187442142068 0.036507281291 0.0304384938673 0.0299611853874 0.00611386862536 0.00604515369818

3.0 1.5 1.5 0.962468959799 0.187462815945 0.187442142068 0.036507281291 0.0304384938673 0.0299611853874 0.00611386862536 0.00604515369818
3.14142135624 1.4 1.4 0.956135523589 0.203620157033 0.203619330037 0.0433624569474 0.0201519336789 0.0196527730014 0.00797526655756 0.00785462351644
3.28284271247 1.3 1.3 0.946609513304 0.224291467746 0.224281276486 0.0531414277638 0.0131167756103 0.0130005294828 0.00746890309275 0.00699122004601
3.42426406871 1.2 1.2 0.931029263837 0.252644383076 0.25262865858 0.0685529537455 0.018812821217 0.0187333283283 0.00510454297471 0.00510238283265
3.56568542495 1.1 1.1 0.901460441611 0.296156351578 0.296004522876 0.0972447799529 0.0322847274806 0.0320998596225 0.0106056988854 0.0105923947717
3.70710678119 1.0 1.0 0.796871377639 0.396872837866 0.388954439977 0.193607801761 0.0780516700363 0.0761113441172 0.0387929643504 0.0379773911699
3.84852813742 0.9 0.9 0.601396814221 0.48706120336 0.480763176781 0.389370651637 0.0579406785108 0.0576573245381 0.0469144195357 0.046693623207
3.98994949366 0.8 0.8 0.510028359997 0.497914072022 0.497777861117 0.485954548499 0.0323380956491 0.0323323498355 0.0315699808698 0.0315644137313
4.1313708499 0.7 0.7 0.499563599435 0.499118800947 0.499118475336 0.498674899631 0.0209710944911 0.0209704147522 0.0209529888281 0.0209517352267
4.27279220614 0.6 0.6 0.499618630815 0.499611817338 0.499611801541 0.499605058627 0.0139211081399 0.013921038736 0.0139209826067 0.0139208976127
4.41421356237 0.5 0.5 0.499838532937 0.499838497274 0.499838496183 0.499838470099 0.00898327646843 0.00898327560882 0.00898325379327 0.00898325299399
4.55563491861 0.4 0.4 0.499940646941 0.499940646549 0.499940645121 0.499940644938 0.00544702280674 0.0054470218197 0.00544702097587 0.00544702095995
4.69705627485 0.3 0.3 0.499982629968 0.499982629872 0.499982629284 0.499982628989 0.0029469702179 0.00294697021603 0.00294697010575 0.00294697009539
4.83847763109 0.2 0.2 0.499996745347 0.499996745289 0.499996745284 0.499996745216 0.00127567114878 0.00127567114786 0.00127567114586 0.00127567114239
4.97989898732 0.1 0.1 0.499999802878 0.499999802878 0.499999802552 0.499999802552 0.000314074034259 0.000314074034258 0.000314074034258 0.000314074034256
5.12132034356 0.0 0.0 0.500000000001 0.500000000001 0.499999999999 0.499999999999 0.0 0.0 0.0 0.0

5.12132034356 0.0 0.0 0.500000000001 0.500000000001 0.499999999999 0.499999999999 0.0 0.0 0.0 0.0
5.22132034356 0.0 0.1 0.500000000001 0.500000000001 0.499999999999 0.499999999999 3.81812975302e-09 3.81812973976e-09 3.81812874251e-09 3.81812868056e-09
5.32132034356 0.0 0.2 0.50000000003 0.50000000003 0.49999999997 0.49999999997 1.48260283042e-08 1.48260282568e-08 1.48260278243e-08 1.48260278206e-08
5.42132034356 0.0 0.3 0.500000000057 0.500000000056 0.499999999944 0.499999999943 3.18224048379e-08 3.18224048159e-08 3.18219099803e-08 3.18219099391e-08
5.52132034356 0.0 0.4 0.500000015699 0.500000015699 0.499999984301 0.499999984301 5.33920931314e-08 5.33920912033e-08 5.33920902181e-08 5.33920874265e-08
5.62132034356 0.0 0.5 0.500000045181 0.500000045181 0.499999954819 0.499999954819 7.91522343135e-08 7.91522327658e-08 7.9152231859e-08 7.91522311239e-08
5.72132034356 0.0 0.6 0.500000172649 0.500000172648 0.499999827351 0.49999982735 1.11587380792e-07 1.11587372913e-07 1.11587365984e-07 1.11587357716e-07
5.82132034356 0.0 0.7 0.50000033188 0.500000331859 0.49999966814 0.49999966812 1.56979080837e-07 1.56978512342e-07 1.56978491698e-07 1.5697826573e-07
5.92132034356 0.0 0.8 0.500000734255 0.500000733882 0.499999266103 0.499999265757 2.64914886752e-07 2.64907789593e-07 2.64868148938e-07 2.64860098675e-07
6.02132034356 0.0 0.9 0.500001034857 0.500001026595 0.49999897343 0.499998965108 7.06857265845e-07 7.06816440233e-07 7.06809022051e-07 7.06808667076e-07
6.12132034356 0.0 1.0 0.507027830857 0.50007439673 0.497591898351 0.49070345907 0.0242736794335 0.0239290569851 0.0238110419664 0.0237178063178
6.22132034356 0.0 1.1 0.468043178617 0.467751464974 0.467269869623 0.466998607197 0.117721385113 0.117465133463 0.117456696062 0.117381362065
6.32132034356 0.0 1.2 0.47444883597 0.474197432762 0.473632044443 0.473497546324 0.106018752283 0.10578165319 0.105509897901 0.105304901744
6.42132034356 0.0 1.3 0.50519880647 0.485374428539 0.467632665412 0.445118467689 0.112673178257 0.107942699067 0.105278387894 0.100055609128
6.52132034356 0.0 1.4 0.519137327267 0.488335719813 0.465950272372 0.436031966761 0.11286956724 0.105599545086 0.100459516432 0.0934313839675
6.62132034356 0.0 1.5 0.509100223524 0.481093254485 0.479029184963 0.448548630131 0.103825753908 0.0984179751811 0.0976568144263 0.0917161875525

6.62132034356 0.0 1.5 0.509100223524 0.481093254485 0.479029184963 0.448548630131 0.103825753908 0.0984179751811 0.0976568144263 0.0917161875525
6.72132034356 0.1 1.5 0.500633218628 0.492507999789 0.468080014292 0.457630282338 0.100103724282 0.0984782286166 0.0932904796445 0.0912751553154
6.82132034356 0.2 1.5 0.513095845927 0.494898290131 0.461921026376 0.448307251077 0.0971590808352 0.0948755201579 0.0936669656251 0.0911088712727
6.92132034356 0.3 1.5 0.529585693123 0.477033167575 0.47659619241 0.433677647629 0.100373743479 0.0983208161385 0.0904343119545 0.0884579001551
7.02132034356 0.4 1.5 0.552859447111 0.484680730031 0.462332556056 0.408629397878 0.114656913545 0.0996847621232 0.0939554920495 0.0935842548947
7.12132034356 0.5 1.5 0.545783956821 0.475889910555 0.474789963681 0.41680723442 0.104972135488 0.098065055209 0.0910145627294 0.0896106839526
