# (LL, NN, U) = (32, 32, 1.0)
0.0 0.0 0.5 1.0 0.5 1.3863106265 0.6665 1.38631062714 0.833 1.38631062846 1.0 1.38631062911 0.5 12.4127102481 0.6665 12.4127102486 0.833 12.4127102499 1.0 12.4127102507
0.5 0.0 1.25 1.75 1.25 1.38656012861 1.4165 1.38656168601 1.583 1.38656180275 1.75 1.3865633602 1.25 10.086127152 1.4165 10.0861271725 1.583 10.0861272688 1.75 10.0861272897
1.5 0.0 2.0 2.5 2.25 0.206288435865 2.1665 2.41718034976 2.3335 2.41719011229 2.25 5.15606013321 2.1665 7.00834992534 2.3335 7.00840139901 2.1665 8.79581338062 2.3335 8.79594281492

0.0 0.0 3.0 3.5 3.0 1.3863106265 3.1665 1.38631062714 3.333 1.38631062846 3.5 1.38631062911 3.0 12.4127102481 3.1665 12.4127102486 3.333 12.4127102499 3.5 12.4127102507
0.0 0.9 3.75 4.25 3.75 1.38578791609 3.9165 1.38589158927 4.083 1.3885578502 4.25 1.38866072835 3.75 8.58135498899 3.9165 8.58179058269 4.083 8.58412668643 4.25 8.58455757136

0.0 0.0 4.75 5.25 4.75 1.3863106265 4.9165 1.38631062714 5.083 1.38631062846 5.25 1.38631062911 4.75 12.4127102481 4.9165 12.4127102486 5.083 12.4127102499 5.25 12.4127102507
0.5 0.5 5.5 6.0 5.5 1.38657749183 5.6665 1.3866669243 5.833 1.38666840417 6.0 1.38675784028 5.5 9.94925890033 5.6665 9.94925896771 5.833 9.94926039001 6.0 9.94926046332
1.5 0.5 6.25 6.75 6.5 0.206693488593 6.4165 2.41397595614 6.5835 2.41686306953 6.5 5.15816630494 6.4165 6.9950228378 6.5835 7.01020474732 6.4165 8.7650938057 6.5835 8.7818356445

